Batch,Chip,Date,SN
11859210,MH075,2017-03-12 06:50:00,BFB0221
9904210,EJ201,2017-03-11 22:58:00,CFBB199
12192200,HF160,2017-03-11 23:32:00,CFBB162
12257200,UF103,2017-03-11 22:38:00,CFBB130
5208220,DO196,2017-03-11 22:02:00,CFBB051
10028290,TJ076,2017-03-11 22:19:00,CFBA936
10846220,KH092,2017-03-11 23:11:00,CFBA601
11640590,VJ081,2017-03-11 22:16:00,CFBA554
10133230,WE169,2017-03-11 22:22:00,CFBA523
11363230,FA175,2017-03-11 23:03:00,CFBA500
10313230,HF155,2017-03-11 22:24:00,CFBA456
12142200,XH097,2017-03-11 23:00:00,CFBA269
9994290,KF148,2017-03-11 23:33:00,CFB9683
12645210,KJ066,2017-04-21 01:56:00,CFB9651
12645210,UJ154,2017-04-21 01:28:00,CFB9629
12645210,NJ099,2017-03-11 21:58:00,CFB9594
9273290,SF071,2017-03-11 23:09:00,CFB8996
9402290,VJ107,2017-09-04 16:22:00,CFB8987
7162210,EG174,2017-03-11 23:40:00,CFB8753
8321470,GB191,2017-03-11 22:20:00,CFB8728
9626470,CN203,2017-03-11 22:23:00,CFB8722
12287470,UH074,2017-03-11 22:25:00,CFB8687
10888200,EJ191,2017-03-11 23:53:00,CFB8632
12227200,JF158,2017-05-02 09:10:00,CFB8615
12814200,HH090,2017-03-11 22:01:00,CFB8015
11007200,EN114,2017-03-11 22:40:00,CFB7966
12805240,MH066,2017-03-11 23:44:00,CFB7350
11931200,CJ132,2017-03-11 22:14:00,CFB7270
6804190,GA166,2017-04-20 19:08:00,CFB7247
11351210,JF143,2017-03-11 23:19:00,CFB6623
10876200,EH135,2017-03-11 22:20:00,CFB6543
10665210,UH134,2017-07-15 03:48:00,CFB5781
11092200,FD132,2017-03-11 23:05:00,CFB5738
7279360,DK148,2017-03-11 23:05:00,CFB4715
12548200,TF053,2017-03-11 23:46:00,CFB4291
12548200,TF116,2017-04-21 01:10:00,CFB4267
5982230,FE168,2017-03-11 22:26:00,CFB4152
12701200,XF170,2017-03-11 23:30:00,CFB1775
12814200,HH098,2017-03-11 22:47:00,CFB1767
12762200,XE124,2017-03-11 23:14:00,CFB1725
11676200,XH110,2017-03-11 23:51:00,CFB1671
9423290,SH104,2017-03-11 22:15:00,CFB0430
12921240,XF159,2017-03-11 22:49:00,CFB0290
12548200,MF061,2017-03-11 23:22:00,CFAB713
12694200,WE061,2017-03-11 23:09:00,CFAB712
12589200,CK175,2017-03-11 23:54:00,CFAB194
11742200,TJ156,2017-03-12 00:00:00,CFAB140
12580200,UF091,2017-03-11 23:49:00,CFAA040
12615200,WJ173,2017-03-11 23:25:00,CFAA014
12700200,WF181,2017-03-11 23:27:00,CFA6102
12586200,SJ129,2017-03-11 23:57:00,CFA5963
11878590,VE057,2017-06-20 01:49:00,CEJH626
8909210,EE197,2017-03-11 23:15:00,BFC0211
12912220,LF115,2017-03-11 21:59:00,BFB4789
8562210,EP200,2017-03-11 21:58:00,BFB4728
12475330,XJ152,2017-04-20 23:00:00,BFB4693
12464330,HH109,2017-03-11 23:58:00,BFB4678
12464330,XF060,2017-03-11 23:49:00,BFB4669
12871220,WF128,2017-04-20 22:36:00,BFB3737
8893220,EJ202,2017-03-11 23:23:00,BFB3675
7231210,EA088,2017-03-11 23:42:00,BFB3665
8884210,EP084,2017-03-11 21:54:00,BFB3653
8353530,CN135,2017-03-11 23:07:00,BFB3639
9298530,WF118,2017-03-11 22:45:00,BFB3608
9298530,HH096,2017-03-11 23:29:00,BFB3606
9298530,JH116,2017-03-11 22:50:00,BFB3602
9298530,JH114,2017-03-11 23:21:00,BFB3601
9298530,JH112,2017-03-11 22:53:00,BFB3595
11806530,UH063,2017-03-11 22:48:00,BFB3589
9298540,JH079,2017-03-11 23:51:00,BFB3578
12091510,MF069,2017-03-11 22:53:00,BFB3559
12091510,VF082,2017-03-11 22:34:00,BFB3553
12091510,VF094,2017-04-20 22:48:00,BFB3542
12091510,NF072,2017-03-11 22:32:00,BFB3541
12091510,VF105,2017-03-11 23:48:00,BFB3539
12091510,JH056,2017-03-11 23:38:00,BFB3537
11250510,EH199,2017-03-11 23:02:00,BFB3505
12051510,WH054,2017-03-11 22:39:00,BFB3497
12051510,LJ061,2017-03-11 22:49:00,BFB3484
12051510,NH057,2017-03-11 22:37:00,BFB3483
12051510,HK078,2017-03-11 22:50:00,BFB3478
12051510,NH058,2017-03-11 22:46:00,BFB3477
12051510,NJ079,2017-03-11 22:44:00,BFB3476
8085300,CO149,2017-03-11 22:10:00,BFB2769
9325290,NF075,2017-03-11 22:36:00,BFB2751
11902220,UF083,2017-03-11 23:31:00,BFB2669
12406210,VF082,2017-03-11 22:31:00,BFB2619
12862210,VF121,2017-07-24 11:28:00,BFB2604
10396210,FA166,2017-03-11 22:13:00,BFB2505
12196510,NH051,2017-03-11 22:42:00,BFB1906
11696510,MH164,2017-03-11 22:39:00,BFB1905
11694510,MH081,2017-03-11 23:12:00,BFB1864
7236210,CP146,2017-03-11 23:39:00,BFB0995
11479210,EM088,2017-03-11 21:56:00,BFB0975
10347210,EA212,2017-03-11 22:59:00,BFB0945
12862240,XJ080,2017-03-11 22:04:00,BFB0460
12995240,FF099,2017-03-11 23:17:00,BFB0386
10343210,DE181,2017-03-11 22:29:00,BFB0361
11530210,WF137,2017-03-11 23:14:00,BFB0323
12194210,TJ096,2017-03-11 22:11:00,BFB0225
12008210,SH140,2017-03-11 22:09:00,BFB0196
10846220,YH090,2017-03-11 17:16:00,CFBA603
11400220,NF152,2017-03-11 00:30:00,CFBA578
11640590,VJ133,2017-03-11 21:43:00,CFBA552
11640590,NJ142,2017-03-11 21:40:00,CFBA548
10313230,JF168,2017-03-11 17:06:00,CFBA461
12589200,WE077,2017-03-11 16:38:00,CFBA421
11216200,DI199,2017-03-11 16:47:00,CFB9556
7230210,EE096,2017-03-11 18:33:00,CFB8761
12227200,JF146,2017-03-11 21:34:00,CFB8622
12227200,JF153,2017-03-11 16:00:00,CFB8613
12871220,NH131,2017-03-11 21:28:00,CFB8038
10864200,EF126,2017-03-11 18:20:00,CFB7961
12805240,MH095,2017-03-11 16:43:00,CFB7319
12469200,NJ072,2017-03-11 00:28:00,CFB5677
12621200,LH187,2017-07-09 06:12:00,CFB4991
5982230,DJ156,2017-03-11 16:59:00,CFB4151
11011210,EK120,2017-03-11 16:54:00,CFB3443
7085190,EL190,2017-03-11 16:18:00,CFB2648
7085190,FL177,2017-03-11 18:51:00,CFB2640
12074510,LH164,2017-04-20 21:59:00,CFB2491
12863220,XF090,2017-03-11 21:35:00,CFB1934
12701200,XF101,2017-03-11 17:22:00,CFB1773
12637200,YH055,2017-03-11 15:20:00,CFB1722
11750200,HJ055,2017-03-11 18:04:00,CFAB718
12579200,LF075,2017-03-11 18:23:00,CFAB172
12762200,UH065,2017-03-11 18:47:00,CFAB102
12649200,FJ059,2017-03-11 18:56:00,CFAA085
12649200,EJ076,2017-03-11 15:22:00,CFAA078
12649200,XH069,2017-03-11 15:12:00,CFAA069
12580200,JF104,2017-03-11 17:25:00,CFAA036
12637200,FF087,2017-03-11 18:59:00,CFA6108
12586200,VH105,2017-03-11 15:18:00,CFA5985
12586200,VH087,2017-03-11 15:15:00,CFA5968
12586200,TJ125,2017-03-11 15:24:00,CFA5962
12762200,KF136,2017-03-11 17:31:00,CFA1116
6978220,DA222,2017-03-11 21:16:00,BFC0313
5208220,ED194,2017-03-11 16:50:00,BFC0306
12912220,FF099,2017-03-11 21:37:00,BFB4792
12912220,FF110,2017-03-11 21:47:00,BFB4787
10694220,TJ110,2017-08-09 22:46:00,BFB4775
12178210,JK097,2017-03-11 15:51:00,BFB4756
11401220,TH054,2017-03-11 21:43:00,BFB4740
7238210,EG118,2017-03-11 21:22:00,BFB4735
7238210,ED123,2017-03-11 21:48:00,BFB4734
12719280,UF104,2017-03-11 19:02:00,BFB4699
12475330,XJ181,2017-03-11 16:47:00,BFB4690
10493210,EK149,2017-03-11 21:19:00,BFB3719
9181210,CL124,2017-03-11 21:51:00,BFB3680
9181210,CM144,2017-03-11 21:18:00,BFB3679
11548210,FG145,2017-03-11 21:46:00,BFB3670
12542530,CH052,2017-03-11 21:35:00,BFB3638
11815530,XE099,2017-03-11 21:45:00,BFB3629
11815530,WE088,2017-03-11 17:11:00,BFB3628
11817530,CF086,2017-08-03 02:02:00,BFB3627
9296530,XF103,2017-03-11 21:30:00,BFB3625
9298530,VF098,2017-03-11 21:33:00,BFB3613
9298530,HH080,2017-03-11 21:43:00,BFB3596
9298530,JH098,2017-03-11 21:22:00,BFB3592
9298540,HH087,2017-03-11 21:51:00,BFB3579
12083510,VF147,2017-04-20 21:36:00,BFB3523
11809500,JJ164,2017-03-11 16:45:00,BFB3522
12103510,UF151,2017-08-09 06:18:00,BFB3514
12073510,XF155,2017-03-11 21:51:00,BFB3512
12073510,KH170,2017-03-11 21:31:00,BFB3509
11250510,EH218,2017-04-20 22:08:00,BFB3507
11250510,EH211,2017-03-11 01:14:00,BFB3506
12051510,YH067,2017-03-11 21:04:00,BFB3488
12051510,LJ060,2017-03-11 21:49:00,BFB3485
8699290,EA217,2017-04-09 16:17:00,BFB2765
11264210,EG133,2017-03-11 01:11:00,BFB2639
7164210,GI135,2017-03-11 18:43:00,BFB2625
11479210,FB095,2017-03-11 00:35:00,BFB2598
7236210,EM144,2017-03-11 16:04:00,BFB2591
9913210,GA140,2017-03-11 17:20:00,BFB2582
7450210,FB208,2017-03-11 15:57:00,BFB2555
11011210,EJ089,2017-03-11 16:55:00,BFB2523
11269210,EA180,2017-03-11 16:52:00,BFB2512
11696510,WF173,2017-03-11 01:18:00,BFB1979
11696510,MH159,2017-03-11 01:00:00,BFB1977
11696510,TE127,2017-03-11 01:06:00,BFB1970
11819510,WE083,2017-03-11 00:46:00,BFB1909
11695510,UJ108,2017-03-11 01:02:00,BFB1904
11695510,UJ111,2017-03-11 21:09:00,BFB1903
11696510,SJ083,2017-03-11 00:48:00,BFB1899
11696510,SJ113,2017-03-11 00:52:00,BFB1898
11696510,WJ146,2017-03-11 00:40:00,BFB1896
11696510,XH090,2017-03-11 00:55:00,BFB1890
11888510,XE070,2017-03-11 00:33:00,BFB1815
12195510,JH047,2017-03-11 00:58:00,BFB1774
8437300,DJ142,2017-03-11 16:40:00,BFB1748
8436300,DK129,2017-03-11 16:35:00,BFB1733
8436300,EP125,2017-03-11 15:48:00,BFB1726
7813220,DE119,2017-03-11 21:24:00,BFB1102
8894220,CM171,2017-03-11 21:19:00,BFB1052
7236210,FE110,2017-03-11 00:37:00,BFB0997
11479210,EM090,2017-03-11 21:53:00,BFB0977
10434210,FD197,2017-03-11 21:40:00,BFB0936
11123260,EA130,2017-03-11 16:12:00,BFB0904
11351210,VF130,2017-03-11 18:40:00,BFB0866
12618210,UE157,2017-03-11 16:43:00,BFB0283
12852240,KH163,2017-03-10 23:02:00,CFBB241
8893220,DP174,2017-08-31 14:09:00,CFBB032
12259220,LH101,2017-03-10 23:24:00,CFBB023
11514220,KJ152,2017-03-10 13:41:00,CFBA592
11514220,FJ135,2017-03-10 21:40:00,CFBA590
11640590,EK122,2017-07-24 10:42:00,CFBA546
9652230,CF104,2017-03-10 22:59:00,CFBA496
8683290,DG103,2017-03-10 14:08:00,CFB9678
12645210,JJ083,2017-03-10 14:03:00,CFB9603
12224200,TH125,2017-03-10 14:46:00,CFB8914
12227200,MF155,2017-03-10 23:47:00,CFB8583
11599590,TF136,2017-03-10 15:39:00,CFB8564
12594210,MK104,2017-03-10 21:36:00,CFB8089
8896220,FD209,2017-03-10 14:48:00,CFB4952
11895200,WJ153,2017-03-11 00:00:00,CFB3289
7085190,EL185,2017-03-10 23:53:00,CFB2647
12636200,CJ131,2017-03-10 13:58:00,CFB1812
12697200,HJ165,2017-03-11 00:13:00,CFB1790
12579200,NF063,2017-03-10 15:03:00,CFA4638
5208220,DM093,2017-10-08 15:09:00,BFC0308
12912220,UE085,2017-03-10 22:08:00,BFB4802
12912220,FF103,2017-03-10 16:04:00,BFB4791
8801220,EC231,2017-03-10 14:56:00,BFB4779
12490220,WE095,2017-03-10 14:16:00,BFB4776
7789210,DO090,2017-03-10 23:15:00,BFB4754
11268210,FK168,2017-03-10 23:09:00,BFB4753
12715280,VF054,2017-03-10 14:06:00,BFB4707
12475330,EK157,2017-03-10 14:37:00,BFB4691
12475330,EK159,2017-03-10 14:24:00,BFB4689
12475330,FK162,2017-03-10 15:20:00,BFB4681
12464330,YE099,2017-07-24 10:27:00,BFB4677
12464330,FH052,2017-03-10 15:13:00,BFB4674
12464330,FH066,2017-03-10 14:35:00,BFB4673
12464330,EF082,2017-03-10 14:11:00,BFB4671
12464330,YE104,2017-03-10 15:11:00,BFB4670
12301330,XE169,2017-04-20 22:21:00,BFB4665
12871220,CJ143,2017-03-10 15:01:00,BFB3721
10399210,CI162,2017-03-10 14:54:00,BFB3706
9181210,CP129,2017-03-10 23:55:00,BFB3684
7231210,EC098,2017-03-11 00:03:00,BFB3661
7231210,ED103,2017-03-10 22:34:00,BFB3657
8884210,EN076,2017-03-10 22:24:00,BFB3650
8545210,DL134,2017-03-10 22:37:00,BFB3646
8545210,DL132,2017-03-10 14:19:00,BFB3644
9298530,HH106,2017-03-10 23:31:00,BFB3617
12091510,VF069,2017-03-10 23:35:00,BFB3535
12051510,YH058,2017-03-10 14:22:00,BFB3501
12051510,XH072,2017-03-11 00:05:00,BFB3460
6245280,DB191,2017-03-10 15:31:00,BFB2736
12379290,TJ110,2017-03-10 16:22:00,BFB2729
8682290,DG226,2017-03-10 16:07:00,BFB2725
12623210,HF083,2017-03-10 13:49:00,BFB2662
10507210,CF227,2017-03-10 13:46:00,BFB2635
7164210,GI141,2017-03-11 00:09:00,BFB2599
11479210,FH098,2017-03-11 00:16:00,BFB2597
7451210,FC176,2017-03-10 22:19:00,BFB2576
8522210,FG185,2017-03-10 23:20:00,BFB2573
11225210,ED144,2017-03-10 23:17:00,BFB2561
7450210,DD165,2017-03-10 22:16:00,BFB2554
7247210,FO157,2017-03-10 22:13:00,BFB2551
7235210,FO122,2017-03-10 14:50:00,BFB2546
7246210,EN188,2017-03-10 14:44:00,BFB2536
9917210,GE116,2017-03-10 23:58:00,BFB2528
11269210,EF182,2017-03-10 23:45:00,BFB2511
10396210,FM177,2017-03-10 13:51:00,BFB2506
10396210,FM174,2017-03-10 13:56:00,BFB2504
11696510,MH158,2017-03-10 15:58:00,BFB1978
11696510,TE143,2017-07-24 10:32:00,BFB1976
11696510,TE149,2017-04-21 02:05:00,BFB1972
11696510,WF168,2017-03-10 16:20:00,BFB1964
11696510,MH166,2017-03-10 16:14:00,BFB1961
9262510,FO170,2017-03-10 16:19:00,BFB1920
11997510,NE183,2017-03-10 15:44:00,BFB1907
11696510,WJ140,2017-03-11 00:25:00,BFB1895
11694510,XJ098,2017-03-10 22:50:00,BFB1861
12091510,LF058,2017-03-11 00:12:00,BFB1849
12091510,JH060,2017-04-21 01:23:00,BFB1848
12051510,NH059,2017-04-21 02:41:00,BFB1841
11045490,XE114,2017-03-10 14:42:00,BFB1787
12195510,JH056,2017-03-11 00:19:00,BFB1780
11994510,UF179,2017-03-10 22:28:00,BFB1760
8438300,EI115,2017-03-10 23:51:00,BFB1703
12259220,LH087,2017-03-10 13:43:00,BFB1126
8915210,ED205,2017-03-10 23:11:00,BFB1118
8880210,EE072,2017-03-10 23:40:00,BFB1108
8704210,DE129,2017-03-11 00:22:00,BFB1070
8894220,EL194,2017-03-10 23:42:00,BFB1054
7245210,EB188,2017-03-10 23:38:00,BFB1023
7236210,FE100,2017-03-10 13:39:00,BFB0989
11401220,MH055,2017-03-10 14:13:00,BFB0970
10445210,DM198,2017-03-10 13:54:00,BFB0931
12130200,UJ151,2017-03-10 15:05:00,BFB0888
12852240,HH169,2017-03-10 23:06:00,BFB0449
12854240,UH161,2017-03-10 22:22:00,BFB0409
5661220,EF198,2017-03-10 14:40:00,BFB0358
11362210,CJ098,2017-03-10 15:36:00,BFB0344
10661210,KF140,2017-03-10 14:58:00,BFB0334
10666210,WE130,2017-03-10 21:31:00,BFB0330
10665210,FH155,2017-08-04 15:16:00,BFB0328
8954200,DI197,2017-03-10 14:00:00,BFB0182
12257200,NH075,2017-03-10 02:29:00,CFBB128
12384200,HH106,2017-03-10 02:26:00,CFBB103
10028290,TJ099,2017-03-10 02:59:00,CFBA937
10037290,NH097,2017-03-10 02:35:00,CFBA903
8928290,EH117,2017-03-10 09:31:00,CFBA867
11363230,FI178,2017-03-10 09:43:00,CFBA497
12590210,FJ083,2017-03-10 03:07:00,CFBA349
12256200,JH116,2017-03-10 09:25:00,CFBA313
12256200,LH106,2017-03-10 09:20:00,CFBA300
12645210,TH059,2017-03-10 02:36:00,CFB9614
12412200,FK125,2017-03-10 10:11:00,CFB9545
12919240,JJ089,2017-03-10 02:50:00,CFB8936
12621200,CH139,2017-03-10 02:31:00,CFB4992
12586200,LF185,2017-03-10 02:23:00,CFB4977
7728220,DH128,2017-03-10 02:49:00,CFB4889
11932200,CJ101,2017-03-10 02:39:00,CFB4302
12345200,LH125,2017-07-15 06:54:00,CFB1701
12580200,UF093,2017-03-10 02:24:00,CFAA038
12024590,CJ139,2017-07-24 10:36:00,CELG931
7248210,DM198,2017-04-21 02:08:00,BFB4763
12475330,XJ156,2017-03-10 12:54:00,BFB4697
12475330,XJ175,2017-03-10 12:57:00,BFB4695
12475330,XJ143,2017-08-08 09:00:00,BFB4682
12464330,CF093,2017-03-10 09:42:00,BFB4667
12871220,MJ136,2017-03-10 12:33:00,BFB3732
12871220,NH171,2017-03-10 11:09:00,BFB3727
10493210,FB157,2017-03-10 13:28:00,BFB3720
11224210,CL148,2017-03-10 09:13:00,BFB3686
7231210,EP147,2017-03-10 12:29:00,BFB3660
7231210,EP096,2017-03-10 09:05:00,BFB3659
8884210,FE077,2017-03-10 11:11:00,BFB3656
8884210,FD090,2017-03-10 12:31:00,BFB3654
8884210,EP093,2017-03-10 11:07:00,BFB3652
8884210,EP101,2017-03-10 08:58:00,BFB3651
8884210,FE087,2017-03-10 09:11:00,BFB3649
8884210,EN093,2017-03-10 11:15:00,BFB3648
8884210,EN077,2017-03-10 12:43:00,BFB3647
8545210,DF132,2017-03-10 09:07:00,BFB3645
11815530,WE085,2017-03-10 12:17:00,BFB3631
9298530,WF106,2017-03-10 11:24:00,BFB3620
9298530,HH094,2017-03-10 11:26:00,BFB3618
9298530,JH089,2017-03-10 10:06:00,BFB3604
9298530,JH075,2017-08-02 15:39:00,BFB3600
9298530,VF097,2017-03-10 10:03:00,BFB3598
11994510,ME163,2017-03-10 12:48:00,BFB3574
12069510,FJ110,2017-03-10 12:46:00,BFB3572
12091510,VF066,2017-03-10 12:52:00,BFB3571
12091510,VF095,2017-04-20 22:33:00,BFB3569
12091510,VF085,2017-04-20 21:40:00,BFB3568
12091510,LF072,2017-03-10 09:55:00,BFB3567
12091510,VF117,2017-04-20 23:14:00,BFB3564
12091510,VF067,2017-03-10 09:56:00,BFB3556
12091510,VF084,2017-03-10 09:48:00,BFB3552
12091510,NF076,2017-03-10 02:33:00,BFB3530
12091510,JH057,2017-03-10 02:18:00,BFB3529
12073510,EH167,2017-03-10 10:00:00,BFB3511
12073510,YH126,2017-03-10 09:58:00,BFB3510
12051510,NH073,2017-03-10 12:59:00,BFB3499
12449290,CJ075,2017-03-10 10:14:00,BFB2721
8373300,EP168,2017-03-10 09:03:00,BFB2716
8373300,EP187,2017-03-10 10:57:00,BFB2710
10296210,WH160,2017-04-20 19:01:00,BFB2691
8549210,FF106,2017-03-10 12:27:00,BFB2658
7164210,EA161,2017-03-10 12:24:00,BFB2629
12751210,TF061,2017-03-10 02:47:00,BFB2617
12862210,VE167,2017-08-09 10:51:00,BFB2607
7451210,FA168,2017-03-10 12:21:00,BFB2581
7449210,EN178,2017-03-10 10:13:00,BFB2580
7712210,DC153,2017-03-10 10:09:00,BFB2544
11696510,SJ104,2017-03-10 11:01:00,BFB1891
11995510,EF183,2017-03-10 02:54:00,BFB1823
12196510,LJ046,2017-03-10 10:59:00,BFB1769
11994510,ME174,2017-03-10 10:55:00,BFB1755
11994510,SF182,2017-03-10 03:01:00,BFB1752
8438300,EG103,2017-03-10 02:20:00,BFB1707
11266210,FN165,2017-03-10 02:44:00,BFB1095
9033210,EK235,2017-03-10 13:30:00,BFB1094
8704210,DF094,2017-03-10 11:03:00,BFB1068
9374210,DG197,2017-03-10 03:05:00,BFB1060
8894220,CM198,2017-03-10 02:41:00,BFB1056
8894220,CM186,2017-03-10 02:58:00,BFB1055
9168210,CO174,2017-03-10 11:13:00,BFB1050
7712210,DC145,2017-03-10 13:35:00,BFB1045
11227210,FC201,2017-03-10 13:32:00,BFB1033
11227210,EO178,2017-03-10 09:35:00,BFB1029
7245210,CP175,2017-03-10 09:16:00,BFB1027
7236210,EM112,2017-03-10 10:20:00,BFB0996
7236210,FE134,2017-03-10 13:37:00,BFB0993
10438210,EH198,2017-03-10 03:03:00,BFB0942
10445210,EP204,2017-03-10 02:45:00,BFB0932
11351210,SF147,2017-03-10 03:08:00,BFB0872
9995290,XE138,2017-03-10 12:25:00,BFB0830
12854240,EH165,2017-03-10 09:30:00,BFB0418
9181210,CL140,2017-03-10 12:41:00,BFB0355
9181210,CL142,2017-03-10 12:38:00,BFB0354
10666210,NF170,2017-03-10 11:22:00,BFB0329
10664210,EJ165,2017-03-10 12:19:00,BFB0327
12194210,MH076,2017-03-10 09:28:00,BFB0254
12194210,LJ098,2017-03-10 02:15:00,BFB0239
